ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
686	0,0,0,1,0	194,199,212,227,193	0,0,0	86,95,104	86	-1
687	0,0,0,0,0	2,7,13,11,14	0,2,1	8,25,3	187	-1
689	1,1,1,6,0	8,5,17,9,8	1,4,3	2,11,10	92	-1
693	2,4,4,3,2	23,24,38,27,33	1,2,1	8,13,20	381	-1
698	0,0,0,0,1	13,6,4,7,7	0,0,0	8,12,6	168	-1
701	0,0,0,0,0	9,13,15,10,12	0,2,0	13,24,16	147	-1
706	1,0,0,0,0	8,13,14,14,13	1,0,0	20,23,13	347	-1
710	0,0,0,0,0	0,0,2,1,0	0,2,0	1,3,0	263	-1
724	3,0,0,3,0	103,124,111,106,97	3,5,7	165,223,210	1232	-1
726	0,0,0,2,0	2,2,8,5,4	0,0,0	4,3,4	92	-1
731	0,1,0,0,0	7,4,1,4,1	0,0,0	1,10,4	1219	-1
733	2,1,0,4,3	50,36,61,88,98	0,1,2	21,15,42	1844	-1
739	6,12,7,12,14	34,54,56,72,51	4,12,8	47,44,30	66	-1
740	1,0,0,0,1	9,2,6,2,5	0,0,1	8,4,2	105	-1
743	0,0,1,0,2	7,12,12,9,3	0,2,0	4,13,10	80	-1
746	0,0,1,0,0	11,12,7,8,15	0,0,0	9,11,8	91	-1
750	1,0,0,1,0	1,0,1,2,0	0,0,0	0,2,0	112	-1
751	12,17,6,13,9	178,182,185,207,238	8,5,9	190,110,219	68	-1
752	0,0,0,2,0	1,0,1,0,2	2,0,0	0,0,1	407	-1
755	0,0,0,2,1	4,8,2,5,2	0,0,0	4,9,5	1293	-1
756	0,0,0,0,1	9,21,25,19,29	0,0,0	7,15,6	1197	-1
757	1378,1390,1407,1329,1552	0,0,0,0,1	858,1293,1099	0,0,0	1268	-1
758	1,0,1,0,1	6235,6338,6899,6045,7458	0,0,0	3737,3930,4677	231	-1
764	1,2,0,2,0	7,5,4,10,4	0,0,0	6,2,5	230	-1
767	3,7,13,10,7	180,192,222,248,271	3,1,2	57,55,71	3299	-1
768	0,1,2,2,2	11,10,2,11,9	1,0,1	4,14,12	232	-1
769	0,0,0,1,0	1700,1948,2259,2135,2458	0,0,0	1098,845,1351	529	-1
776	24,24,34,23,32	1,5,0,7,8	20,11,21	2,0,1	120	-1
777	24,24,34,23,32	1399,1295,1597,1321,1553	20,11,21	754,356,725	115	-1
779	0,0,0,2,0	0,0,0,0,1	0,0,0	0,2,1	671	-1
780	0,0,0,2,0	22,21,21,25,17	0,0,0	45,100,49	620	-1
781	0,0,0,3,0	19,28,26,34,21	2,1,3	13,20,18	2662	-1
782	0,1,2,2,0	4,1,2,1,2	0,2,0	4,0,0	225	-1
787	0,0,0,0,1	16,15,21,15,7	0,0,0	4,2,2	138	-1
793	2,0,0,0,0	90,107,95,109,81	0,0,0	35,36,31	770	-1
796	0,4,1,1,0	12,10,5,22,5	0,1,0	8,21,16	406	-1
800	0,0,0,0,0	0,0,0,1,0	0,2,1	3,8,4	632	-1
801	5,2,3,10,4	7,11,5,3,7	10,6,4	2,8,1	164	-1
802	3,0,0,5,0	14,5,13,2,8	5,0,3	0,2,3	68	-1
805	1,4,4,2,6	5,9,8,7,9	0,5,3	6,10,11	156	-1
809	3,3,6,4,4	31,24,20,14,30	1,3,3	25,10,22	187	-1
810	6,7,3,0,5	23,18,25,37,17	0,2,4	23,12,11	174	-1
811	1,2,4,3,5	52,69,54,73,71	2,0,3	26,16,28	239	-1
813	6,5,6,9,5	32,53,45,55,69	0,1,3	19,9,21	135	-1
817	0,0,0,0,0	120,102,114,121,94	0,0,1	53,36,76	113	-1
820	0,3,2,1,2	20,27,18,26,30	2,4,2	28,57,28	83	-1
824	0,0,2,0,1	68,96,85,73,95	1,1,0	56,63,72	75	-1
825	0,0,2,0,0	15,9,16,13,23	1,0,0	17,45,26	402	-1
826	1,5,0,1,1	12,16,16,17,27	3,1,3	32,31,19	2583	-1
829	0,0,0,0,0	3,4,3,8,3	0,0,1	15,41,15	134	-1
830	15,2,10,7,2	58,52,79,65,79	6,6,8	57,54,35	236	-1
833	11,10,9,8,8	140,131,202,194,196	19,8,9	166,137,127	76	-1
834	1,0,0,0,0	5,1,1,2,3	0,0,0	8,6,3	232	-1
835	0,0,0,1,0	2,0,4,4,1	0,1,0	1,6,5	1601	-1
836	2,3,0,0,0	8,4,11,4,10	2,1,1	15,21,11	91	-1
837	0,2,3,0,3	28,23,27,21,41	1,2,4	34,45,31	729	-1
838	5,1,2,0,4	5,7,4,11,7	1,0,1	4,5,5	289	-1
839	0,0,0,0,0	9,5,11,13,8	0,2,0	7,5,11	268	-1
