ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
398	5,2,0,4,4	2,0,2,1,1	29,6,23,14,14	10,5,7,7,0	44	-1
399	0,0,0,0,0	7,6,13,7,2	3,0,0,0,0	22,17,24,40,14	3	-1
400	0,0,0,0,0	0,1,0,0,0	1,0,0,0,0	0,0,0,0,0	59	-1
403	0,4,1,2,0	38,45,43,47,56	0,3,2,0,2	28,38,27,45,23	6	-1
405	3,1,2,3,0	0,0,0,0,0	8,1,6,9,4	0,0,1,0,1	4	-1
406	2,5,2,5,0	57,65,80,71,74	2,10,7,4,4	99,94,133,58,35	28	-1
409	7,2,3,1,5	14,13,14,14,4	1,3,0,4,3	11,18,11,15,18	237	-1
410	0,0,1,0,0	3,5,0,3,5	0,0,1,0,2	26,12,36,18,12	10	-1
411	0,0,1,0,0	11,8,12,4,14	3,2,3,0,0	32,17,48,47,21	15	-1
412	0,1,2,0,1	4,6,4,7,0	1,4,2,2,1	13,4,5,4,11	70	-1
413	0,0,0,0,2	1,0,0,0,0	0,0,0,0,0	1,0,0,1,1	24	-1
414	5,5,3,8,9	4,4,2,2,2	8,9,26,11,8	3,4,1,3,0	24	-1
416	9,18,13,12,5	85,132,128,127,91	5,5,10,5,6	78,62,74,71,57	3	-1
420	17,11,14,11,20	0,0,0,4,0	17,11,23,9,6	0,0,0,2,0	14	-1
422	4,3,3,2,7	141,122,149,131,159	10,8,13,18,13	202,337,304,219,186	44	-1
424	1,4,1,2,3	0,0,0,0,0	4,2,15,15,6	0,0,0,1,0	1	-1
425	1,0,0,0,0	0,0,0,0,0	0,0,1,6,0	0,0,0,1,0	56	-1
426	1,0,0,0,0	1,4,1,2,3	0,0,1,6,0	4,2,15,15,6	54	-1
427	48,56,66,78,49	0,0,0,0,0	42,21,31,23,29	0,1,0,0,0	195	-1
428	37,29,32,29,17	1,1,0,0,0	32,23,40,19,30	0,0,1,1,3	214	-1
429	16,34,12,31,34	16,38,26,46,37	32,26,47,33,31	93,84,69,91,69	5	-1
431	6,3,6,6,5	0,0,0,0,0	31,16,29,26,23	0,1,0,0,1	147	-1
432	0,1,0,0,0	1,2,2,0,2	1,0,0,0,0	1,1,0,0,0	316	-1
433	0,0,0,0,0	0,0,0,1,0	1,5,3,2,2	0,0,0,0,0	17	-1
434	10,2,3,7,5	0,0,0,0,0	3,2,3,6,9	0,0,0,1,0	360	-1
435	2,0,2,0,0	29,32,44,43,38	1,8,2,4,0	66,87,70,84,56	3	-1
438	61,83,78,71,83	1,8,6,13,5	52,42,61,70,58	10,4,9,4,6	389	-1
441	0,2,1,0,3	14,5,9,10,9	1,4,1,1,1	20,38,19,16,19	21	-1
442	0,0,1,0,0	28,43,44,44,45	1,1,1,0,0	53,57,53,61,56	10	-1
445	35,28,30,34,27	3,5,3,6,4	71,44,54,56,65	12,7,25,6,9	2	-1
446	0,0,6,1,0	0,0,0,0,0	2,0,13,17,4	1,0,0,1,0	113	-1
447	26,17,26,23,21	26,33,29,41,39	24,33,29,21,21	34,38,41,43,40	95	-1
448	0,0,0,0,1	19,21,26,22,20	0,0,0,0,0	53,52,86,60,65	82	-1
450	119,127,125,129,124	7,14,10,11,13	113,110,148,78,91	15,4,11,4,5	1430	-1
454	1,1,6,2,3	27,13,30,24,16	2,1,3,7,1	28,23,27,25,23	59	-1
457	7,0,3,3,0	2,0,2,2,2	3,1,7,7,2	6,2,7,3,2	80	-1
458	0,0,1,0,0	2,0,2,2,2	0,0,0,4,0	6,2,7,3,2	3	-1
460	39,47,32,56,42	3,2,3,1,1	75,89,126,73,95	3,2,3,1,4	150	-1
463	37,40,34,43,34	0,0,0,0,0	132,112,145,111,94	0,0,1,0,0	814	-1
465	0,0,0,0,1	1,2,5,0,3	0,0,0,0,1	6,8,15,3,2	51	-1
468	195,167,212,199,176	1,0,1,3,1	351,235,374,329,240	1,0,0,2,0	57	-1
469	75,61,63,69,43	0,0,0,0,0	127,81,117,115,81	0,1,0,0,0	57	-1
472	0,0,0,1,0	3,3,2,4,2	0,0,1,0,0	25,4,15,33,15	5	-1
477	0,0,0,0,1	2,4,1,3,1	0,2,0,0,0	10,5,8,10,5	204	-1
480	0,0,0,0,0	4,0,0,0,1	0,0,0,0,1	9,1,12,8,3	93	-1
482	0,0,0,0,0	4,3,3,4,1	6,1,1,0,2	11,6,11,11,15	104	-1
483	5,7,11,5,2	0,0,0,1,0	17,7,15,26,14	0,0,0,0,0	39	-1
485	4,3,2,3,0	3,1,0,0,4	3,0,2,1,0	0,4,3,2,2	15	-1
489	0,0,0,0,0	4,2,8,12,4	0,0,2,0,0	5,3,25,15,3	10	-1
493	0,0,0,0,0	0,0,1,0,0	0,0,0,2,0	2,0,2,0,1	11	-1
497	14,23,21,22,10	1,0,1,0,0	34,19,28,24,21	1,0,0,1,1	14	-1
500	12,8,7,2,0	0,0,1,0,0	23,15,24,10,20	0,0,0,2,1	1386	-1
501	3,3,3,8,1	0,0,0,1,0	15,7,5,10,0	1,0,1,0,2	20	-1
503	0,4,7,4,2	0,0,0,0,0	21,11,11,11,9	5,0,4,1,1	521	-1
504	1,0,0,0,0	0,0,0,0,0	1,0,2,1,0	1,0,2,0,0	188	-1
505	7,2,1,3,0	0,1,2,1,0	11,7,5,9,1	4,0,1,2,2	103	-1
507	0,3,0,0,1	15,8,6,11,10	0,1,0,1,0	9,5,13,11,8	22	-1
510	2,1,2,0,0	0,0,0,0,0	4,0,1,2,1	0,0,0,0,1	25	-1
