ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
836	0,0,2,0,2	20,8,18,10,22	1,0,0	7,9,9	-2	-1
838	2,6,4,1,1	31,34,42,35,20	1,0,1	13,25,16	-2	-1
839	2,1,4,2,2	81,74,98,74,57	5,0,0	57,21,31	-2	-1
840	0,2,4,0,2	23,9,17,20,9	1,0,0	6,6,5	-2	-1
844	39,41,23,28,38	358,248,319,218,234	20,35,23	151,228,213	-2	-1
847	2,0,2,1,1	2,0,1,0,0	3,2,0	0,0,0	-2	-1
851	7,2,5,4,1	32,50,37,45,27	3,0,0	12,15,10	-2	-1
854	0,0,3,0,0	1,2,5,5,1	0,0,0	1,4,2	-2	-1
856	6,15,5,7,7	234,227,258,194,182	9,4,2	148,103,115	-2	-1
857	28,25,17,7,11	188,175,187,180,154	11,5,9	115,104,76	-2	-1
859	0,0,0,0,1	9,2,14,16,11	0,0,0	0,0,1	-2	-1
