ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
477	14,14,14	0,0,0	12,18,7	0,1,0	14	-1
480	9,19,5	1,0,1	6,15,16	0,0,0	1386	-1
481	5,7,6	0,1,0	3,9,6	1,0,0	20	-1
483	1,6,3	0,1,0	5,3,1	1,0,0	521	-1
484	0,0,0	0,1,0	0,1,2	0,2,5	188	-1
485	4,6,2	0,2,0	4,2,2	1,1,0	103	-1
490	0,0,0	56,95,37	4,0,0	76,58,87	179	-1
491	6,5,4	0,0,0	9,7,5	1,0,0	154	-1
493	5,2,4	6,21,6	4,1,1	9,4,15	807	-1
494	2,4,4	11,18,14	0,6,2	9,6,5	13	-1
501	0,5,0	0,0,0	4,3,0	1,1,2	26	-1
502	0,0,1	70,51,47	0,1,1	37,27,31	17	-1
503	0,0,0	2,5,3	0,1,0	11,11,3	3	-1
505	47,82,39	1,1,0	69,76,45	2,2,0	80	-1
508	0,0,0	2,0,1	1,0,0	1,3,5	14	-1
510	17,11,6	0,0,0	13,5,9	0,1,1	402	-1
512	2,8,7	1,2,0	4,2,4	1,0,1	115	-1
513	60,75,46	0,0,1	62,64,60	0,0,0	55	-1
523	135,211,127	1,1,3	180,129,141	4,3,3	142	-1
525	6,2,2	35,19,44	1,4,3	19,21,23	308	-1
526	10,9,18	0,0,1	11,7,16	0,0,2	63	-1
527	55,122,60	0,1,0	47,83,92	0,0,0	61	-1
528	3,2,4	0,10,3	2,1,1	1,5,11	45	-1
532	10,31,4	0,0,0	27,36,37	5,2,0	51	-1
533	4,5,4	1,0,0	3,6,18	0,0,0	28	-1
537	0,0,1	0,17,0	0,1,0	0,2,1	8	-1
539	40,59,24	0,0,1	34,44,44	1,0,0	21	-1
541	0,0,0	2,13,6	0,1,0	6,1,4	4	-1
543	1,0,0	1,9,3	1,0,0	2,2,5	107	-1
544	0,1,0	8,25,3	3,0,0	2,16,10	30	-1
545	0,1,0	5,23,10	3,2,4	23,25,16	26	-1
549	2,0,2	6,7,7	0,1,2	6,0,5	5	-1
555	8,6,8	169,120,378	3,12,3	116,276,251	33	-1
556	0,0,1	2,1,0	1,1,0	0,1,0	11	-1
560	0,0,0	1,10,2	0,0,1	9,10,4	6	-1
561	4,1,8	26,22,50	4,2,8	16,12,26	157	-1
563	0,0,3	0,1,0	4,6,2	1,0,0	99	-1
569	9,20,8	0,1,0	3,4,9	0,0,0	11	-1
570	1,1,0	8,12,5	0,1,0	19,9,10	24	-1
574	10,11,19	2,4,1	14,22,15	0,0,1	1	-1
575	0,0,0	3,0,0	1,0,0	0,1,0	1	-1
576	2,0,0	26,16,28	0,0,0	36,20,12	97	-1
581	14,14,14	8,18,4	15,11,12	6,7,6	47	-1
582	45,33,25	35,28,45	18,22,11	36,25,9	11	-1
584	3,1,1	5,19,4	3,0,2	12,23,32	205	-1
586	41,27,47	0,1,0	26,45,30	0,0,0	1410	-1
589	27,25,21	0,0,1	23,23,21	0,0,0	2663	-1
590	0,0,0	46,48,34	0,3,2	16,22,21	57	-1
593	4,3,2	1,0,0	2,8,8	0,0,0	7	-1
595	0,0,1	2,4,0	0,2,0	1,7,7	5	-1
597	92,137,143	130,165,175	127,74,88	129,116,114	8	-1
603	0,0,0	0,1,0	0,0,2	1,2,0	69	-1
607	3,3,3	3,2,1	2,6,1	1,3,0	43	-1
608	0,1,0	1,0,0	0,0,0	1,0,3	43	-1
609	0,0,0	14,11,6	0,3,0	9,34,19	99	-1
610	0,0,0	3,0,2	1,0,0	0,3,5	217	-1
612	0,3,1	5,11,8	1,2,3	6,5,1	190	-1
613	11,3,5	0,0,1	1,5,4	0,0,0	42	-1
614	3,3,3	0,0,1	3,3,0	0,0,0	491	-1
615	39,40,24	0,0,1	22,20,17	0,1,2	42	-1
617	6,3,3	0,1,5	3,3,0	2,0,5	260	-1
618	0,0,1	6,14,2	2,1,0	13,4,5	23	-1
623	7,2,3	5,7,3	2,1,9	2,1,0	3	-1
624	7,9,4	4,3,5	8,4,2	4,1,3	15	-1
625	3,0,1	17,15,7	0,0,3	2,10,4	67	-1
626	19,51,17	4,4,2	34,12,11	11,6,12	251	-1
627	178,216,198	2,3,5	146,133,122	6,0,2	80	-1
629	0,2,0	0,0,0	2,0,2	0,1,0	53	-1
636	77,53,54	0,0,0	35,30,50	0,3,0	413	-1
638	0,0,0	1,0,0	0,0,1	0,2,0	113	-1
641	2,3,3	0,1,0	1,2,0	0,0,0	84	-1
642	0,4,1	4,9,10	3,0,2	9,7,10	108	-1
644	2,0,0	14,10,15	0,1,0	17,7,15	126	-1
645	7,2,1	45,52,49	4,0,3	24,26,27	79	-1
649	1,0,0	0,0,0	5,2,3	1,1,4	6	-1
650	0,1,0	0,2,0	2,0,0	1,1,1	6	-1
653	12,11,7	0,2,1	17,19,11	0,2,5	187	-1
654	1,1,1	32,52,40	0,4,1	36,33,46	53	-1
656	3,4,4	5,11,6	3,1,0	6,2,0	118	-1
661	0,1,0	2,1,1	0,0,0	1,3,4	841	-1
662	0,0,0	0,3,1	0,1,0	0,2,3	138	-1
663	0,0,0	5,1,3	0,1,0	0,7,4	163	-1
664	0,3,1	5,1,3	0,2,3	0,7,4	24	-1
671	46,36,36	3,0,1	24,24,16	9,5,1	9	-1
673	0,1,0	2,14,4	0,0,0	11,10,14	35	-1
676	0,1,0	15,16,3	0,0,1	8,2,8	1267	-1
679	179,149,219	7,9,9	122,179,155	0,13,4	47	-1
680	264,291,284	9,14,7	272,305,272	11,21,4	47	-1
683	0,3,5	4,6,7	0,1,2	2,2,3	547	-1
