ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
797	7,15,4	0,0,0	4,15,6	0,2,1	-2	-1
798	61,197,92	7,12,3	111,57,84	10,5,5	-2	-1
802	5,4,3	0,1,0	0,5,4	0,0,0	-2	-1
803	0,0,0	1,0,0	2,0,0	0,0,0	-2	-1
804	74,43,107	0,0,2	42,104,83	0,0,1	-2	-1
805	7,28,12	27,34,38	14,24,28	20,31,45	-2	-1
806	0,1,0	35,44,37	0,0,0	34,46,45	-2	-1
812	1,4,1	0,1,1	1,1,1	0,1,0	-2	-1
814	8,14,12	1,7,2	5,7,9	2,2,2	-2	-1
815	1,0,0	8,16,11	0,0,2	17,9,20	-2	-1
816	22,25,21	0,1,0	8,20,19	0,0,0	-2	-1
817	14,7,5	0,2,2	11,8,5	0,0,0	-2	-1
818	0,1,0	5,4,2	0,0,0	0,0,2	-2	-1
821	7,14,8	1,20,1	18,8,6	5,4,6	-2	-1
822	9,8,4	0,1,0	5,6,2	0,0,1	-2	-1
824	200,162,243	0,0,0	176,45,61	1,0,0	-2	-1
825	14,11,1	1,0,0	3,7,10	0,0,2	-2	-1
827	44,28,26	0,0,1	15,17,14	0,1,0	-2	-1
830	2,8,2	2,4,1	2,0,4	2,1,0	-2	-1
831	0,2,0	0,0,0	5,2,4	2,3,0	-2	-1
833	0,0,1	12,6,9	4,0,0	2,7,6	-2	-1
835	3,7,2	0,1,1	8,3,7	1,2,3	-2	-1
836	5,14,15	2,8,6	10,11,12	7,4,2	-2	-1
840	41,36,40	4,5,8	13,11,25	6,13,12	-2	-1
841	49,36,51	6,5,10	22,21,24	1,5,5	-2	-1
842	42,31,48	4,1,0	17,32,17	0,2,0	-2	-1
843	11,18,14	1,0,0	9,6,5	0,0,0	-2	-1
844	8,9,5	17,26,18	7,3,8	7,12,9	-2	-1
845	3,0,4	1,8,4	1,0,0	2,0,0	-2	-1
848	9,16,14	0,0,0	10,16,26	0,0,1	-2	-1
852	0,1,4	5,5,6	2,1,0	4,7,9	-2	-1
864	0,4,1	15,3,3	2,4,5	4,1,5	-2	-1
865	17,15,7	2,0,0	3,4,6	0,0,0	-2	-1
867	11,12,5	76,108,64	12,10,7	97,95,106	-2	-1
868	0,1,0	84,103,67	0,0,0	86,71,99	-2	-1
870	84,103,67	0,0,3	86,71,99	0,0,0	-2	-1
